date,url,username,content,subject
2022-08-21 22:53:36+00:00,https://twitter.com/N_Carvalheira/status/1561486705810612232,N_Carvalheira,"EXPERIMENTOS VACINAIS?

Brasil registra 5 mil novos casos e 113 óbitos por covid-19

São Paulo lidera com maior número de casos. https://t.co/iJaicgqUY5",covid-19
2022-08-21 22:50:00+00:00,https://twitter.com/folha/status/1561485799304007680,folha,"PRÉ-ESTREIA | O documentário ""Desconectados"", da Folha, terá sua pré-estreia nesta segunda (22) no Espaço Itaú de Cinema da rua Augusta, em São Paulo, às 20h. O longa aborda os desafios de estudantes, famílias e educadores durante a pandemia de Covid-19. https://t.co/T3pxji0nUo https://t.co/MxwcWYU3qh",covid-19
2022-08-21 21:46:28+00:00,https://twitter.com/CBRTV1/status/1561469812030717952,CBRTV1,"Brasil registra 15,5 mil novos casos e 144 óbitos por covid-19
São Paulo tem o maior número de casos acumulados
 Por Agência Brasil - São Paulo https://t.co/NKPckBvnF5",covid-19
2022-08-21 16:00:00+00:00,https://twitter.com/JornalONacional/status/1561382621547859968,JornalONacional,"😷 Brasil registra 15,5 mil novos casos e 144 óbitos por covid-19. São Paulo tem o maior número de casos acumulados: https://t.co/NrVGd9BgKV

📷: Rovena Rosa/Agência Brasil https://t.co/9mLYGqiAyX",covid-19
2022-08-21 15:18:14+00:00,https://twitter.com/HipolitoAugusto/status/1561372107677880320,HipolitoAugusto,GENOCÍDIO OU CRIME HEDIONDO?  São Paulo começa a vacinar crianças de 3 e 4 anos contra a covid-19 - Clique para ver também ☛  https://t.co/nYGed9pNIy via @TerraBrasilnot,covid-19
2022-08-21 13:09:41+00:00,https://twitter.com/ReginaldoFaggi1/status/1561339759787708416,ReginaldoFaggi1,"Acabei de ver São Paulo começa a vacinar crianças de 3 e 4 anos contra a covid-19 - Clique para ver também ☛  https://t.co/cZatWJn9W8 via @TerraBrasilnot, com certeza criança dos políticos não serão vacinadas",covid-19
2022-08-21 12:21:04+00:00,https://twitter.com/IvanPra80229146/status/1561327525715918848,IvanPra80229146,Acabei de ver São Paulo começa a vacinar crianças de 3 e 4 anos contra a covid-19 - Clique para ver também ☛  https://t.co/maUpqKDoKV via @TerraBrasilnot    NÃO.     ABSURDO  E REVOLTANTE.,covid-19
2022-08-21 12:20:15+00:00,https://twitter.com/Enicomputer/status/1561327317066174471,Enicomputer,"São Paulo tem o maior número de casos acumulados

Publicado em 20/08/2022 - 20:04 Por Agência Brasil - São Paulo

Ouça a matéria:

O Brasil registrou, desde o início da pandemia, 682.502 mortes por covid-19, segundo o boletim epidemiológico  #covid19

https://t.co/FUEWof8Hbx https://t.co/U0gK1zjTd9",covid-19
2022-08-21 11:09:51+00:00,https://twitter.com/portalcamaquars/status/1561309599919181826,portalcamaquars,"Brasil registra 15,5 mil novos casos e 144 óbitos por covid-19

São Paulo tem o maior número de casos acumulados

(https://t.co/XXSB0tCKtm)",covid-19
2022-08-21 10:39:27+00:00,https://twitter.com/Roberto31815935/status/1561301952524439552,Roberto31815935,"TREMENDA SAFADEZA CONTRA AS CRIANÇAS.
PAREM COM ESSA COVARDIA!
COVID JÁ ERA.

São Paulo começa a vacinar crianças de 3 e 4 anos contra a covid-19 ☛ https://t.co/AdamI1mt82",covid-19
2022-08-21 10:24:28+00:00,https://twitter.com/TerraBrasilnot/status/1561298181996027904,TerraBrasilnot,São Paulo começa a vacinar crianças de 3 e 4 anos contra a covid-19 https://t.co/8v2oEoDahM,covid-19
2022-08-20 23:19:17+00:00,https://twitter.com/NoticiasRedetv/status/1561130784009887745,NoticiasRedetv,"Brasil registra 15,5 mil novos casos e 144 óbitos por covid-19

- São Paulo tem o maior número de casos acumulados

#Brasil #Covid19 #Pandemia #Saúde 

Saiba mais:

https://t.co/Y0bzVdwBBf",covid-19
2022-08-20 22:27:06+00:00,https://twitter.com/saudeprefsp/status/1561117649890942976,saudeprefsp,"#VACINOMETRO 💉 A cidade de São Paulo já aplicou mais de 35 milhões de doses de vacina contra a Covid-19! Mais de 11 milhões de pessoas já receberam duas doses do imunizante, 370 mil a dose única, 8,1 milhões a dose adicional e 3 milhões a 4ª dose.👉 https://t.co/S86UCoiojh https://t.co/vubxAuzOY3",covid-19
2022-08-20 22:00:58+00:00,https://twitter.com/prefsp/status/1561111074493063171,prefsp,"A cidade de São Paulo ultrapassou neste sábado (20) a marca de 35 milhões de doses contra a Covid-19 aplicadas! Atingir essa expressiva marca só foi possível graças ao empenho e trabalho de todos, profissionais da Saúde e população. https://t.co/XClgvOPVLn",covid-19
2022-08-20 20:00:25+00:00,https://twitter.com/3_4_2_1/status/1561080737620795393,3_4_2_1,"Volante Léo Sena (ex-Spezia) está livre no mercado. Segundo Jorge Nicola, ele quer jogar pelo São Paulo por ser fã do clube.

Ele vem de um bom tempo parado devido à complicações da COVID-19, mas foi liberado para voltar a atuar.

Dito isso, queria no Inter.",covid-19
2022-08-20 19:46:26+00:00,https://twitter.com/sbtnews/status/1561077217312096257,sbtnews,São Paulo começa a vacinar crianças de 3 e 4 anos contra covid-19 https://t.co/cDYUpZltAg https://t.co/qeGwTQqXn2,covid-19
2022-08-20 18:47:05+00:00,https://twitter.com/oscasosraros/status/1561062278811865090,oscasosraros,"Daniel Tausk é Professor Associado do Departamento de Matemática do Instituto de Matemática e Estatística da Universidade de São Paulo. Tem estudado, durante toda a pandemia, as estatísticas de estudos clínicos de medicamentos e vacinas contra a COVID-19.",covid-19
2022-08-20 17:35:40+00:00,https://twitter.com/leodobaquira/status/1561044306869338112,leodobaquira,"E #Guarulhos bora liberar a vacina de #covid-19 para as crianças de 3 a 4 anos , são Paulo já tá rolando faz um tempo e aqui na cidade ainda não !!!",covid-19
2022-08-20 16:01:30+00:00,https://twitter.com/Radiocidade997/status/1561020610439917569,Radiocidade997,Crianças de 3 e 4 anos já podem receber vacina contra Covid-19 em São Paulo https://t.co/W1RDn5ws5h,covid-19
2022-08-20 15:17:16+00:00,https://twitter.com/paracatunews/status/1561009477775761412,paracatunews,"https://t.co/JMj0MYTrDf 
O estado de São Paulo começa a vacinar hoje (20) crianças de 3 e 4 anos contra a covid-19. Poderão ser vacinadas crianças dessa faixa etária com comorbidades ou deficiências, além de indígenas ou quilombolas.Para essa imunização será utilizada a vacina …",covid-19
2022-08-20 12:14:35+00:00,https://twitter.com/marina_helou/status/1560963504672210945,marina_helou,"Finalmente, a cidade de São Paulo começa neste sábado a vacinação de todas as crianças contra a COVID-19 de 3 a 4 anos. A capital recebeu as doses que estavam em falta, por isso pôde ampliar o público para a imunização.",covid-19
2022-08-20 11:29:37+00:00,https://twitter.com/GloboNews/status/1560952189849313281,GloboNews,"São Paulo faz o Dia D de vacinação neste sábado (20). A prefeitura da capital paulista vai começar a vacinar todas as crianças de 3 e 4 anos contra a Covid-19. Além disso, jovens de até 15 anos também poderão colocar a carteirinha em dia: https://t.co/qj8ENbwnAk #GloboNews",covid-19
2022-08-20 11:13:05+00:00,https://twitter.com/CassebJorge/status/1560948027652816897,CassebJorge,Números da pandemia de covid-19 continuam em queda no Estado de São Paulo https://t.co/sBqHyupLKs via @usponline,covid-19
2022-08-19 23:41:09+00:00,https://twitter.com/NaimeDr/status/1560773899125751809,NaimeDr,"Finalizando a tour de palestras pelo Brasil, hoje foi dia de abordar o tema “Infecção pelo HIV e Covid-19: o encontro de duas epidemias”, dentro do X Workshop Comorbidades HIV em São Paulo (SP) 🧠🚫🦠

#hiv #covid #infectologia #medicina #ciencia #brasilafora https://t.co/JG0xVYCEG0",covid-19
2022-08-19 23:15:33+00:00,https://twitter.com/tobiaszodara/status/1560767453864595458,tobiaszodara,@OsmarTerra O maluco que disse que a pandemia de  COVID-19 acabaria em abril de 2020 em São Paulo. https://t.co/ggiwkxqInE,covid-19
2022-08-19 22:56:34+00:00,https://twitter.com/saudeprefsp/status/1560762676451725313,saudeprefsp,"#VACINOMETRO 💉A cidade de São Paulo já aplicou mais de 34 milhões de doses de vacina contra a Covid-19!

Mais de 11 milhões de pessoas já receberam duas doses do imunizante, 370 mil a dose única, 8 milhões a dose adicional e 3 milhões a 4ª dose.
👉 https://t.co/S86UCoiojh https://t.co/JnSFt7dhKR",covid-19
2022-08-19 21:48:16+00:00,https://twitter.com/vagnerciso/status/1560745490542501888,vagnerciso,"Paulo Gabriel e meu pai (de branco) foram responsáveis pelo sonho: uma foto com o Lula (08/2018). Meu pai fez o registro e chorou igual um ao filho. Ele partiu vítima do covid 19 (05/2021). Obrigado pelo presente Paulo! Vamos eleger, o Lula meu pai! #ClovisPresente https://t.co/5QhNJcdEp8",covid-19
2022-08-19 21:01:42+00:00,https://twitter.com/marina_helou/status/1560733769019322368,marina_helou,"Amanhã começa a vacinação contra COVID-19 para todas as crianças de 3 e 4 anos na cidade de São Paulo! Será também o Dia D de multivacinação para crianças e jovens de até 15 anos!

Superimportante que todos compareçam e incentivem o ato. Vacina salva vidas!",covid-19
2022-08-19 20:20:06+00:00,https://twitter.com/aprizion/status/1560723301952983040,aprizion,(Portal https://t.co/EBOA0O8DzM) #Aprizion &gt; Cidade de São Paulo vacina crianças de 3 e 4 anos contra Covid-19 neste sábado 💉 https://t.co/jGPDvoDjK6 https://t.co/F5uzimyQnL https://t.co/cRBcIPFKNu,covid-19
2022-08-19 20:15:00+00:00,https://twitter.com/portalR7/status/1560722016658829313,portalR7,Cidade de São Paulo vacina crianças de 3 e 4 anos contra Covid-19 neste sábado 💉 https://t.co/dD8dfR1MNR https://t.co/30cl4xx8lj,covid-19
2022-08-19 19:46:35+00:00,https://twitter.com/jlfriggi1/status/1560714864858906624,jlfriggi1,Como Tarcísio agiria na pandemia de Covid-19 em São Paulo? https://t.co/tUu10si6rJ via @YouTube,covid-19
2022-08-19 19:25:49+00:00,https://twitter.com/crescer/status/1560709638781390850,crescer,"A partir deste sábado (20), todas as crianças de 3 e 4 anos já poderão ser vacinadas contra a covid-19 na cidade de São Paulo https://t.co/l42cz1Vw2U",covid-19
2022-08-19 18:49:55+00:00,https://twitter.com/agenciaaids/status/1560700605131284480,agenciaaids,Pessoas imunossuprimidas acima de 40 anos podem receber terceira dose adicional contra Covid-19 em São Paulo. https://t.co/DQDMs2E7Gz https://t.co/GHWCD0ACs8,covid-19
2022-08-19 17:05:35+00:00,https://twitter.com/biblioepusp/status/1560674349698662400,biblioepusp,Números da pandemia de covid-19 continuam em queda no Estado de São Paulo https://t.co/Twjt9pObOD via @usponline,covid-19
2022-08-19 16:33:49+00:00,https://twitter.com/paiNGamingBR/status/1560666356177334274,paiNGamingBR,"pra participar vc precisa:
- ser maior de idade
- ser do estado de são paulo
- ter o certificado de vacinação da COVID-19 (ao menos 2 doses)",covid-19
2022-08-19 15:14:54+00:00,https://twitter.com/jornal_cultura/status/1560646493274484737,jornal_cultura,"São Paulo começa a imunização de crianças de 3 a 4 anos contra a Covid-19 neste sábado (20). 

Sábado (20) também será o Dia D da Multivacinação, na qual crianças e adolescentes de até 15 anos podem atualizar sua carteira de vacinação.

#JTCultura https://t.co/HkgdLlNQJF",covid-19
2022-08-19 14:32:20+00:00,https://twitter.com/Chris04422666/status/1560635781625942017,Chris04422666,"Como Tarcísio agiria na pandemia de Covid-19 em São Paulo?
https://t.co/AcyITrMquS",covid-19
2022-08-19 14:15:38+00:00,https://twitter.com/leitaogmr/status/1560631579164098561,leitaogmr,"O ministro de ⁦@jairbolsonaro⁩ 👇
Paulo Guedes o melhor ministro da economia brasileira de todos os tempos!
Conduziu a economia na travessia da crise do COVID-19 e projetou o BRASIL para o futuro com PIB crescente enquanto o mundo caminha pela recessão!
 https://t.co/oubnJjyLTV",covid-19
2022-08-19 13:09:52+00:00,https://twitter.com/_SPNoticias/status/1560615030025887745,_SPNoticias,"A cidade de São Paulo inicia neste sábado (20) a vacinação contra Covid-19 de todas as crianças de 3 e 4 anos.

#SP #SPNoticias 

📸Luis Lima Jr/Estadão Conteúdo
📝G1 SP https://t.co/bxFfsWOobE",covid-19
2022-08-19 12:20:06+00:00,https://twitter.com/LeandroGouveia/status/1560602504957927424,LeandroGouveia,Cidade de São Paulo começa a vacinar todas as crianças de 3 e 4 anos contra covid-19 a partir de sábado (20).,covid-19
2022-08-19 12:16:04+00:00,https://twitter.com/publicacontagem/status/1560601490296676354,publicacontagem,"#JovemPan #JornalDaManhã #Eleições2022 
Como Tarcísio agiria na pandemia de Covid-19 em São Paulo?
1.789 visualizações
19 de ago. de 2022
https://t.co/o6PdxKB2J0",covid-19
2022-08-19 11:25:30+00:00,https://twitter.com/N_Carvalheira/status/1560588763910119426,N_Carvalheira,"▪️USP mantém obrigatoriedade de uso de máscara e número de casos de covid-19 aumenta.

▪️Taxa de contaminados na universidade é 5,6 vezes maior que a do município de São Paulo.",covid-19
2022-08-18 23:30:00+00:00,https://twitter.com/BloombergLineaB/status/1560408703639048193,BloombergLineaB,"“A covid-19 interrompeu a lógica reformista e criou a lógica de que, mesmo tendo um modelo dinâmico, onde quem te dá o timing das reformas econômicas é a política”, disse o ministro da Economia, Paulo Guedes:

https://t.co/ZsaPKDXLja",covid-19
2022-08-18 22:06:44+00:00,https://twitter.com/saudeprefsp/status/1560387750519513088,saudeprefsp,"#VACINOMETRO 💉A cidade de São Paulo já aplicou mais de 34 milhões de doses de vacina contra a Covid-19!

Mais de 11 milhões de pessoas já receberam duas doses do imunizante, 370 mil a dose única, 8 milhões a dose adicional e 3 milhões a 4ª dose.
👉 https://t.co/S86UCoiojh https://t.co/8lN0YnzJcP",covid-19
2022-08-18 21:05:57+00:00,https://twitter.com/PAULORO94143328/status/1560372452408147969,PAULORO94143328,"O ministro de ⁦@jairbolsonaro⁩ 👇

Paulo Guedes o melhor ministro da economia brasileira de todos os tempos!

Conduziu a economia na travessia da crise do COVID-19 e projetou o BRASIL para o futuro com PIB crescente enquanto o mundo caminha pela recessão!
Orgulho do Brasil https://t.co/W4LOB4V6Ze",covid-19
2022-08-18 16:23:54+00:00,https://twitter.com/KlkDiplomacia/status/1560301470943105025,KlkDiplomacia,"En ocasión del día de la Restauración el consulado Dominicano en São Paulo celebró en conjunto con la embajada dominicana, la siembra de dos árboles en el parque Trianon.

Estos🌳 honran la memoria de los fallecidos de COVID-19 y del ministro de medio ambiente Orlando Jorge Mera. https://t.co/U71M8BVDKj",covid-19
2022-08-18 15:57:55+00:00,https://twitter.com/paulo_santanna/status/1560294931897262080,paulo_santanna,[Arquivo do Blog] Diário de Uberlândia – Coluna Mundo Tech – Tecnologia permitirá monitorar Covid-19 via https://t.co/rCiciUD8Lr,covid-19
2022-08-18 15:09:39+00:00,https://twitter.com/Johnnyalf7273/status/1560282785377574913,Johnnyalf7273,"@rodrigogarcia_ Se o Brasil tem vacina da COVID-19, prato móvel, auxílio renda mínima (obrigado João Dória), Rodrigo Garcia... não temos lugar para forasteiros... Aqui é São Paulo, pô,!!!",covid-19
2022-08-18 13:37:25+00:00,https://twitter.com/ibross_saude/status/1560259573671690240,ibross_saude,"Na mídia 📰
O jornal O Estado de São Paulo divulgou a pesquisa “Estudo Sobre o Impacto da Pandemia da Covid-19 nos Custos do Setor de Saúde”, realizada pelo Ibross em parceria com a consultoria GO Associados.
Saiba mais: https://t.co/ILwUlacaIH",covid-19
2022-08-18 13:05:26+00:00,https://twitter.com/Patrcia52422673/status/1560251526127443968,Patrcia52422673,"""China provoca mais tensão na economia global. E o Ibovespa com isso?
Lockdowns severos contra a Covid-19 podem afastar o país asiático da meta de crescer o PIB em 5,5% neste ano""

Luíza Lanza, O Estado de S. Paulo",covid-19
2022-08-18 12:55:33+00:00,https://twitter.com/indiaedudiary/status/1560249039995781121,indiaedudiary,University of São Paulo: Type of diet can influence the severity of covid-19 https://t.co/BY4GZVQlgC,covid-19
2022-08-18 11:26:50+00:00,https://twitter.com/patonews24/status/1560226712381784064,patonews24,"Em dois anos de pandemia de covid-19 - de julho de 2020 a junho de 2022, a Rede de Observatórios da Segurança registrou 20.243 ações policiais em cinco dos sete estados em que atua (Bahia, Ceará, Pernambuco, Rio de Janeiro e São Paulo), com um total de

https://t.co/pxbEKy9Aky https://t.co/eFRpPdDdwx",covid-19
2022-08-18 01:26:55+00:00,https://twitter.com/carlosbortole/status/1560075739940229121,carlosbortole,@EdsonAparecido Sua atuação histórica na linha de frente do combate a Covid-19 como Secretário da Saúde na cidade de São Paulo e seu histórico político são suas maiores credenciais nesta disputa.,covid-19
2022-08-17 22:42:29+00:00,https://twitter.com/saudeprefsp/status/1560034356089044993,saudeprefsp,"#VACINOMETRO 💉A cidade de São Paulo já aplicou mais de 34 milhões de doses de vacina contra a Covid-19!

Mais de 11 milhões de pessoas já receberam duas doses do imunizante, 370 mil a dose única, 8 milhões a dose adicional e 3 milhões a 4ª dose.
👉 https://t.co/S86UCoiojh https://t.co/PgxtHm4jif",covid-19
2022-08-17 21:04:21+00:00,https://twitter.com/cbncba/status/1560009659624394756,cbncba,"É falso que vacinar crianças contra a covid-19 seja ""assassinato em massa"", como afirma, em vídeo, uma médica que é candidata a deputada federal por São Paulo. O Comprova entrou em contato com a Agência Nacional de Vigilância Sanitária (Anvisa) e com a… https://t.co/348zAUwHqp",covid-19
2022-08-17 18:39:27+00:00,https://twitter.com/paulo_hoffman/status/1559973196585107457,paulo_hoffman,"In the past four weeks, the number of deaths from COVID-19 has increased by 35%, according to WHO.
Yup... It seams humanity forgot th pandemic but the virus doesn't care, it keeps killing...
😒",covid-19
2022-08-17 13:57:58+00:00,https://twitter.com/Comprova/status/1559902357948882946,Comprova,"🚫 É falso que vacinar crianças contra a covid-19 seja “assassinato em massa”, como afirmam uma médica que é candidata a deputada por São Paulo.

💉 Dados disponíveis indicam que as vacinas trazem mais benefícios do que riscos.

🔎 Saiba mais ↓
https://t.co/6FrVtCl0Wd",covid-19
2022-08-17 12:34:08+00:00,https://twitter.com/GiovanniMeirele/status/1559881261837066243,GiovanniMeirele,Professor Doutor Paulo Palhano da UFPB apresenta no México resultado de pesquisa sobre Pandemia da COVID-19 no Vale do Mamanguape durante o XXXIII Congresso Latino-Americano - ALAS https://t.co/rnKTXvYOR4 https://t.co/CuBDGsUWbU,covid-19
2022-08-17 12:20:00+00:00,https://twitter.com/inctcpct/status/1559877703590969348,inctcpct,"Tainá Costa, mestre em Filosofia pela Universidade de São Paulo, apresenta estudo em que analisa as narrativas postadas em dois grupos antivacinas no Facebook publicadas em 2020, quando o mundo iniciava o enfrentamento da pandemia de covid-19. 
https://t.co/2m2I87teGG https://t.co/PIFLKUHAzz",covid-19
2022-08-17 11:50:45+00:00,https://twitter.com/lorenagbarberia/status/1559870342683934720,lorenagbarberia,"Our study on the ""Evaluation of the effectiveness of surveillance policies to control the COVID‑19 pandemic in São Paulo, Brazil"" has just been published in the journal on Global Health Research and Policy.  To learn more about our paper, here is a summary 1/🧵 https://t.co/uL6JIpW4pe",covid-19
2022-08-17 10:49:10+00:00,https://twitter.com/NaimeDr/status/1559854843560448006,NaimeDr,"19/08 (Sex) - Covid-19 em Pessoas Vivendo com HIV/Aids - Workshop Comorbidades HIV - São Paulo (SP)

Informações via direct, não perca!

#infectologia #medicina #ciencia #hiv #aids #covid",covid-19
2022-08-17 07:37:32+00:00,https://twitter.com/News18Sports/status/1559806620611121152,News18Sports,"The original fixture, in September last year, was halted when Brazilian health officials stormed onto the pitch after seven minutes in Sao Paulo, alleging Covid-19 quarantine breaches by the visitors

https://t.co/ZTMRH0yg8k",covid-19
2022-08-17 04:56:17+00:00,https://twitter.com/Phage_Papers/status/1559766041110016001,Phage_Papers,"Evaluation of the effectiveness of surveillance policies to control the COVID-19 pandemic in São Paulo, Brazil https://t.co/1X7CYPotQd",covid-19
2022-08-16 23:00:01+00:00,https://twitter.com/PSBNacional40/status/1559676383424442368,PSBNacional40,"O dep. federal @EliasVazGyn apresentou um requerimento ao ministro da Defesa, Paulo Sérgio Nogueira de Oliveira, pedindo explicações sobre os pagamentos de supersalários que somam até R$ 1 milhão feitos em meio a pandemia de covid-19 a militares.

Confira: https://t.co/degZzzggou",covid-19
2022-08-16 21:19:18+00:00,https://twitter.com/saudeprefsp/status/1559651034506661888,saudeprefsp,"#VACINOMETRO 💉A cidade de São Paulo já aplicou mais de 34 milhões de doses de vacina contra a Covid-19!

Mais de 11 milhões de pessoas já receberam duas doses do imunizante, 370 mil a dose única, 8 milhões a dose adicional e 3 milhões a 4ª dose.
👉 https://t.co/S86UCoiojh https://t.co/xOwtODKKXh",covid-19
2022-08-16 18:21:54+00:00,https://twitter.com/Jhow_04SP/status/1559606391828013057,Jhow_04SP,"@teclasdaniel @flaviopradojpgz Pergunte a esse senhor caduco qual clube de futebol de São Paulo abriu seu estádio para campanha de vacinação contra a COVID-19, dentre outras ações que só convém falar quando se tem algum interesse, não é pq ele não tem o conhecimento que nada foi feito.",covid-19
2022-08-16 00:34:00+00:00,https://twitter.com/Jefferson161081/status/1559337644471066626,Jefferson161081,"https://t.co/xlCze0KC94
Abaixo-assinado pede Prêmio Nobel da Economia para Paulo Guedes
🇧🇷👏😃🇧🇷👏😃🇧🇷
15/08/2022 às 20:55

Os esforços do Ministro da Economia, Paulo Guedes😎🇧🇷, que conseguiu colocar o Brasil🇧🇷 num caminho promissor, mesmo após anos de PANDEMIA da Covid-19 e ...",covid-19
2022-08-15 23:30:59+00:00,https://twitter.com/saudeprefsp/status/1559321787082702849,saudeprefsp,"#VACINOMETRO 💉A cidade de São Paulo já aplicou mais de 34 milhões de doses de vacina contra a Covid-19!

Mais de 11 milhões de pessoas já receberam duas doses do imunizante, 370 mil a dose única, 8 milhões a dose adicional e 3 milhões a 4ª dose.
👉 https://t.co/S86UCoiojh https://t.co/axBZibYULI",covid-19
2022-08-15 22:39:54+00:00,https://twitter.com/Flavio76852691/status/1559308930311913472,Flavio76852691,"REDES SOCIAIS
TWITTER  SUSPENDE CONTAS QUE FALAVAM SOBRE VACINAS CONTRA A COVID-19,  DOUTOR PAULO FARIA E PAULA SCHMITT FORAM ACUSADOS DE SUPOSTAS  FAKE NEWS, INFORMO QUE AINDA NAO ACABARAM OS ESTUDOS DAS VACINAS AMBAS SAO DE USO EMERGENCIAL. VERGONHA",covid-19
2022-08-15 16:05:18+00:00,https://twitter.com/luderamanda/status/1559209626465443843,luderamanda,"Menos de 0,5% das crianças de 3 e 4 anos de idade foram imunizadas contra a covid-19 em São Paulo. O motivo? Não há vacina.

O Instituto Butantan afirma que, desde 13/07, enviou 3 ofícios ao Ministério da Saúde com propostas de venda da vacina. Mas, até hoje, não teve resposta.",covid-19
2022-08-15 15:34:01+00:00,https://twitter.com/candeiasmix/status/1559201753006055424,candeiasmix,"Um estudo conduzido pela Universidade de São Paulo (USP) divulgado na plataforma medRxiv responde o questionamento sobre o por que um mecanismo imune mata pacientes que tiveram covid-19 mesmo depois 

#candeiasmix #noticias #brasil

https://t.co/cKhmlJja0k",covid-19
2022-08-15 12:27:07+00:00,https://twitter.com/myjournals/status/1559154720161292288,myjournals,"IJERPH, Vol. 19, Pages 10085: The Impact of the COVID-19 Pandemic on Physicians&amp;rsquo; Working Hours and Earnings in S&amp;atilde;o Paulo and Maranh&amp;atilde;o States, Brazil https://t.co/Qt4yVxQBY9",covid-19
2022-08-15 12:20:33+00:00,https://twitter.com/Splash_UOL/status/1559153066166943744,Splash_UOL,"➡️ Vida de ator

Em 2020, meses antes da pandemia da covid-19, Taumaturgo estava em cartaz com a peça ""Mãos Limpas"", ao lado de Juca de Oliveira, em São Paulo https://t.co/KqBqE93jft",covid-19
2022-08-15 11:59:24+00:00,https://twitter.com/imirante/status/1559147743028862977,imirante,"Veja quem pode e onde se vacinar contra Covid-19 de segunda (15) a sábado (20) em São Luís

https://t.co/lWkYQFNYnH

(Foto: Paulo Soares / Grupo Mirante) https://t.co/FhD51OzbPu",covid-19
2022-08-15 10:29:59+00:00,https://twitter.com/GloboNews/status/1559125240059420680,GloboNews,"Segundo dados das secretarias estaduais de Saúde, Rio de Janeiro, São Paulo e Maranhão são os estados com o maior número de mortes por Covid-19 entre cada 100 mil habitantes: https://t.co/mya1XJ69jF #GloboNewsEmPonto #GloboNews",covid-19
2022-08-15 02:29:40+00:00,https://twitter.com/CNNBrasil/status/1559004367717646338,CNNBrasil,"No programa WW deste domingo (14), David Uip, infectologista e secretário de Ciência, Pesquisa e Desenvolvimento em Saúde do Estado de São Paulo, falou sobre as lições trazidas pela pandemia de Covid-19 para a área da saúde #WW https://t.co/49VABJepTV",covid-19
2022-08-15 00:20:55+00:00,https://twitter.com/SilvioR11322631/status/1558971967117606912,SilvioR11322631,"@FlavioCadegiani O chefe do Centro de Contingência contra a covid-19 em São Paulo, David Uip, confirmou nesta 4ª feira (8.abr.2020) a autenticidade da receita médica para cloroquina que circula nas redes sociais com a sua assinatura....

Leia mais no texto original: (https://t.co/2KQGP6hvyN https://t.co/TqE7V9mkCM",covid-19
2022-08-15 00:17:05+00:00,https://twitter.com/desobediencia_s/status/1558971001626558464,desobediencia_s,"Boletim - Casa Virada, informativo semanal sobre medidas socioeducativas a partir de um olhar anarquista e abolicionista penal 

 Unidades desativadas em São Paulo, fuga em Caicó e dados da covid-19 no Brasil. 

https://t.co/esIg43Xo2T",covid-19
2022-08-14 14:29:22+00:00,https://twitter.com/branemark1/status/1558823096185982978,branemark1,"investigadores siguieron a 701 pacientes hospitalizados con COVID-19 moderado o grave en el Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo (HCFM-USP), en San Pablo, entre marzo y agosto de 2020.",covid-19
2022-08-14 11:12:53+00:00,https://twitter.com/BlogdoWelbi/status/1558773648273641472,BlogdoWelbi,"Edson Aparecido quer explorar combate à Covid-19 em programa eleitoral
Candidato do MDB ao Senado por São Paulo foi secretário da Saúde da Capital https://t.co/Az5hMYUKhl #BlogdoWelbi https://t.co/9jRSsWZl9v",covid-19
2022-08-14 11:12:14+00:00,https://twitter.com/Welbi/status/1558773487795331073,Welbi,"Edson Aparecido quer explorar combate à Covid-19 em programa eleitoral
Candidato do MDB ao Senado por São Paulo foi secretário da Saúde da Capital https://t.co/5SNfAn4zZK #BlogdoWelbi https://t.co/7PrnCD1Zm2",covid-19
2022-08-13 20:27:55+00:00,https://twitter.com/RedeBcn/status/1558550939044298754,RedeBcn,"Os postos de vacinação vão funcionar até as 19h
Diversos postos de saúde estarão abertos neste fim de semana para que moradores da cidade de São Paulo possam se vacinar contra a covid-19, gripe e outras doenças incluídas na Campanha Nacional de

https://t.co/BJrxaMmIti https://t.co/FwoNzL45ZP",covid-19
2022-08-13 17:01:16+00:00,https://twitter.com/sbtnews/status/1558498935983034368,sbtnews,São Paulo faz campanha de vacinação contra covid-19 e gripe neste fim de semana #sbtnews  https://t.co/hq85DGXIJe,covid-19
2022-08-13 15:17:28+00:00,https://twitter.com/paracatunews/status/1558472812129832960,paracatunews,"https://t.co/bwPqGFA2T6 
Diversos postos de saúde estarão abertos neste fim de semana para que moradores da cidade de São Paulo possam se vacinar contra a covid-19, gripe e outras doenças incluídas na Campanha Nacional de Vacinação contra a Poliomielite e multivacinação.Neste s…",covid-19
2022-08-13 11:38:28+00:00,https://twitter.com/yneb_on/status/1558417701479108608,yneb_on,"@usponline
 
@cienciausp
 
@jdoriajr
 
@jairbolsonaro
 
@tarcisiogdf 

@fundacaoseade 
 
O mandato de máscaras tem alguma relação com a evolução dos casos e mortes por COVID-19 em São Paulo?
Qualquer pessoa minimamente honesta e inteligente conclui que não. https://t.co/q7x71TWyw8",covid-19
2022-08-13 11:35:55+00:00,https://twitter.com/yneb_on/status/1558417060606185474,yneb_on,"@usponline @cienciausp @jdoriajr @jairbolsonaro @tarcisiogdf 
O mandato de máscaras tem alguma relação com a evolução dos casos e mortes por COVID-19 em São Paulo?
Qualquer pessoa minimamente honesta e inteligente conclui que não. https://t.co/aPgVLHRfyW",covid-19
